bidder_id,outcome,total_bids,total_auctions,bids_per_auction,mean_time_diff,mean_response,min_response,ip_entropy,url_entropy
a447127835855849fa2ee496d05e0847fgt68,0.0,1349,178,7.5787,191.78,192.7478,0.0,7964.5908,4702.3667
5ccc30558d4c218cbb4d36872fb82a03rjxgz,0.0,11,11,1.0,25557.7,2976.5455,2.0,15.1044,15.1044
adc548d88b9a307ce0b58a0d11d3ae14gcfon,0.0,1,1,1.0,,250.0,250.0,0.0,0.0
c503bb79d4f3522f51d348c680906c1bs0w7z,0.0,9,9,1.0,158579.5,48.0,1.0,10.6046,4.0254
5dda8ade6b5d4065f3119a381516c227yoz8y,0.0,2831,917,3.0872,518.88,6216.7579,0.0,18775.5099,12929.5097
a96039c7cfb1d040ca978ec5e66ee2c0sb5ht,0.0,21,18,1.1667,12236.15,949.9524,1.0,40.5439,19.1703
3318a824cfbd3d3d177ab7e9520b21cbsrcgr,0.0,39,29,1.3448,38080.13,599.7949,0.0,102.2751,64.9751
5e945cce4e72950e0930b2700e77fc8eq2abo,0.0,14,12,1.1667,18414.77,30.8571,0.0,22.5522,5.0499
6b3cff1e3d9398d4c125e7bcf612192dy1gwn,0.0,1,1,1.0,,39.0,39.0,0.0,0.0
03aafab9868455b78f0723eda86698ba9v9rm,0.0,10776,371,29.0458,136.31,470.0886,0.0,62805.637,19582.3458
78c82f2e8764bc8001354128f9265efcqrthe,0.0,8,4,2.0,20747.86,89.875,0.0,8.5252,7.832
2b4b36fd77eaeabbdad8fac68b17ece5ey04u,0.0,1,1,1.0,,147.0,147.0,0.0,0.0
7a3378ad9999b1fde0a4562a9b036f038cdal,0.0,0,0,,,,,0.0,0.0
ae0dc05e48d0f1e3ad33f37b4400bd069jktv,0.0,63,8,7.875,2963.58,73.7143,0.0,196.8662,184.0644
b258a38ef4cc6ea241b5473ee9badd32ekhoy,0.0,1,1,1.0,,12.0,12.0,0.0,0.0
daef74294e84ef6d7e009c2d51be6ee167xds,0.0,2,2,1.0,90.0,273.5,117.0,0.0,0.0
c749a25f3a07304b959065d83bbfc5f75u1my,0.0,27,21,1.2857,9582.62,259.16,0.0,60.5686,45.4641
4997f0d7074a1d9f8bedf5575b6a4372w7nro,0.0,11,9,1.2222,18530.5,648.5455,2.0,13.3127,14.4113
26508777dcd84df59b467a60d9f18ca1pvvbs,0.0,159,43,3.6977,1634.34,102.9684,0.0,625.8952,443.9009
f069e2e45ce316168a94b972c5b7d6b0f342m,0.0,1,1,1.0,,267.0,267.0,0.0,0.0
591ef8d73236d150c32716359a61ff2auk6y6,0.0,6,4,1.5,223851.4,10.6667,3.0,4.0943,4.0943
942af1514033a612b203ec58f7894c9fv899u,0.0,1,1,1.0,,64.0,64.0,0.0,0.0
5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,0.0,7,6,1.1667,209315.33,26.4286,0.0,6.5793,5.193
d43189c6eef7a763b2f8596228807dd89x9y9,0.0,7,7,1.0,39228.0,313.0,2.0,6.5793,0.0
a0d080012ab98513e39234e4545e93be17tt5,0.0,2,2,1.0,73998.0,739.0,19.0,0.0,0.0
2540f8192e425f9fb921db30ac1bfcbas4p6g,0.0,308,63,4.8889,4764.79,119.5649,0.0,1429.8163,958.6401
4b32495335dd238db6285f7c6bbe051fv1qoe,0.0,4,3,1.3333,18150.33,109.75,1.0,1.7918,0.0
d127576e329604b576df0a3248cdcda3279td,0.0,3989,523,7.6272,368.23,2469.2295,0.0,26735.2347,19377.9906
43295f805d813e816fee438d9a394bc4o4of1,0.0,7,7,1.0,186604.0,102.5714,2.0,6.5793,5.8861
121578435bf4136746cd2a80f1990e07cv1px,0.0,91,30,3.0333,15922.38,108.5393,0.0,291.4346,272.9444
4199816cef8be846ca71ae752575744fimyto,0.0,449,11,40.8182,379.29,33.7862,0.0,2290.2257,725.3289
bf6f2ca50a3a6a3113681e754307aa4ehnd5j,0.0,19,12,1.5833,75450.39,371.0526,1.0,34.6037,33.9105
7d44df0d40982a6651a06cf533ef5dddtppag,0.0,1193,255,4.6784,1231.39,1142.4166,0.0,6057.3648,5617.6745
6a31ec9cbfe23a9398e80403859f0402cg4ql,0.0,5,4,1.25,323789.0,126.4,0.0,3.1781,2.4849
e268d06507859d78894a8f6e11995f48zls7t,1.0,484,43,11.2558,362.25,95.1429,0.0,2048.1448,2126.2604
e7445f6107c8cd3783fa722c7dd29fe6rcd3a,0.0,2,2,1.0,55322.0,27.0,19.0,0.0,0.0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,0.0,23,17,1.3529,64229.73,51.0,0.0,47.778,28.484
8c3631460a4d25d2b21b1f92ebbad752a19ww,0.0,30,13,2.3077,7569.76,245.2,0.0,71.257,53.0616
ca68a41b3a4062f154dc1ae8456cd792d6kp1,0.0,21,18,1.1667,69540.2,283.9524,0.0,42.3356,25.6626
989e8e68621a43af5a8d061aa91bd9bfshy7d,0.0,1,1,1.0,,3.0,3.0,0.0,0.0
a46025d61131de18474aa6f167e04bf08w9x6,0.0,315,12,26.25,4673.02,109.4063,0.0,1366.2156,493.04
1ccc69e376c95da9bd569a5d1a176874ivojs,0.0,19,10,1.9,14103.28,97.4737,0.0,36.3954,18.8931
c5863a228287327c9980d12a632985da9vi29,0.0,532,195,2.7282,2765.01,2509.0567,0.0,2784.9705,334.9481
2e07d37dd022e72ab04da76f51edaa13qk5rv,0.0,2,2,1.0,156891.0,372.0,101.0,0.0,0.0
eea79e1bfc21ff1b9572213e540e1252s5iuy,0.0,98,78,1.2564,15075.31,693.1856,0.0,345.6775,272.0194
c58ffa073b3b3deb4e993ee5dd05347cmvfur,0.0,36,31,1.1613,41852.74,151.4444,0.0,91.443,49.6182
898419c2d011d5a822e9ee07c387098ezpc12,0.0,3,2,1.5,90231.5,183.0,8.0,0.6931,0.0
59cad1329d42bda3d678bae082bee7edgvt7q,0.0,2,1,2.0,147906.0,81.0,74.0,0.0,0.0
08c39ef7252995e0749f7927249b8dcb1d3xh,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
870932eabebfc108296437c303db6055kc3t4,0.0,2,2,1.0,50594.0,105.0,20.0,0.0,0.0
9196288f121946095e5c402fd326109827t0a,0.0,3976,20,198.8,339.39,14.9759,0.0,0.0,0.0
3272e16da807a75a987e26b09bb2147by1mxe,1.0,784,29,27.0345,320.57,44.2959,0.0,1526.6509,201.9487
372bf02911448b7f62cc861074a7ac81y0jsn,0.0,1,1,1.0,,321.0,321.0,0.0,0.0
fb200accdd0411e96f1b0f6d6f6d4f52rgk01,0.0,37,30,1.2333,37043.72,414.1892,1.0,95.7197,71.5511
e8f3ce0b2d0849968400b63b992cc606psoij,0.0,60,47,1.2766,23356.36,339.9167,1.0,179.9695,105.8541
bb73823b1c3f577402c9aa9eabd1e412vp2xw,0.0,1404,107,13.1215,184.66,1306.3209,0.0,8746.6715,6986.8164
a71f84e476d03bd0b25d45e44eeed9a8efehw,0.0,292,33,8.8485,5037.61,6406.8797,0.0,1202.986,906.9996
3893d2c62d59c232112efd332bc342dap8b4j,0.0,17,13,1.3077,15666.62,4.1765,0.0,29.9787,8.1197
fd5cef3fe1217c6591500c715d71717anczcq,0.0,44,33,1.3333,5790.56,68.9091,0.0,121.5331,99.1563
2d73ed3974473a764859084d51334440k5q7s,0.0,374,19,19.6842,3906.84,357.139,1.0,1748.0098,1395.1541
100d406b638e84e2da7c31b03100b874qiay2,0.0,312,143,2.1818,4720.85,216.4006,0.0,1445.6379,1199.6272
c0e3343070766b359c664f93ca65040b6bh2k,1.0,642,52,12.3462,2291.11,13.5491,0.0,3336.111,2164.7206
d3f595832d80988c2016aeafd125d8f072r4h,0.0,10,3,3.3333,21308.33,82.1,3.0,12.8018,6.2226
06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,0.0,2,2,1.0,85879.0,2.5,0.0,0.0,0.0
db85fb5556f17b744938cdcc2e7ce9b5urspd,1.0,300,16,18.75,856.69,1236.8267,0.0,1257.0451,882.7725
afb1d898d15663a9477870391cf39b697gso2,0.0,6,2,3.0,283783.4,9.5,1.0,4.7875,1.6094
06ddad46112881df154e3bda0e90fe880r57n,1.0,177,6,29.5,1.89,23.2938,0.0,737.5098,287.3218
8a4fc219f01e1fe6d4328b0a47fc54905iv05,1.0,167,44,3.7955,506.01,227.0303,0.0,681.2779,398.2654
3e995d6f9dda5f29c02af4c9fcb94bac0csrw,0.0,2759,611,4.5155,532.2,2612.5383,0.0,18071.6459,16513.689
d428139761f7b7563d57bb1f87b55876388j9,0.0,4,3,1.3333,55904.33,29.25,0.0,1.7918,1.7918
ffc4e2dd2cc08249f299cab46ecbfacfobmr3,0.0,22,15,1.4667,68330.57,117.3182,0.0,45.3801,40.1226
e932ef68638c37220f4c2c386cf54578x4hpn,0.0,19,9,2.1111,13405.89,201.1053,0.0,36.3954,27.1771
65996114740a63c9e0fde74bfb6725b1k9nuz,0.0,2,2,1.0,59207.0,9.5,1.0,0.0,0.0
9349befb45c4869b68e82a1944f4f01377cpz,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
2cc1c5bf18c858fd9c74901d8d80ab70ak8e0,1.0,218,5,43.6,11.7,87.1193,0.0,0.0,352.6858
bdeb5eed17a812d2c47176e30b8553ae2k06g,0.0,1,1,1.0,,17.0,17.0,0.0,0.0
60edf674563f85b227898f6af0386476efy45,0.0,5,4,1.25,52441.5,66.6,0.0,3.1781,3.1781
f8f87e237833c3279a953b785653b0e5qka8u,0.0,108,44,2.4545,12131.69,5760.5048,2.0,367.5159,186.9263
24d4554556deeebf61510cf3e001edecu8hgj,0.0,3,2,1.5,2181.0,6.3333,0.0,0.6931,0.6931
142a2545c5c01937b05ac6de9773f9efgx0eb,0.0,2,1,2.0,158.0,0.5,0.0,0.0,0.0
8a958e0092f6ca984107ea6c3975f806c59m2,0.0,3,1,3.0,109761.5,1.6667,1.0,0.6931,0.6931
d6fd864297177c38cea65aed8a45fb7bbp2e3,0.0,1645,234,7.0299,893.07,2021.9476,0.0,7978.5488,4919.3746
a0420d3961adf890fccf4b43899708f6h40zs,0.0,1,1,1.0,,67.0,67.0,0.0,0.0
84560dfb1400fe920a29ca2c728acf1e25eli,0.0,2,2,1.0,213297.0,47.5,1.0,0.0,0.0
78e59e188d9780cb8988d574f692ed343s129,0.0,92,24,3.8333,16027.29,1969.5109,0.0,305.4796,21.7494
7c0add0ef85bb5194e95ceaea737f90fyv13c,0.0,9,9,1.0,151347.0,575.0,3.0,10.6046,9.9115
21c5f4fff051adecaf1b080fbf910ca3dvi6a,0.0,335,96,3.4896,4384.31,3307.7395,0.0,1609.3596,5.8111
781972f2af3af2abc492f9dbb0f6fceahnban,0.0,6,4,1.5,50677.4,56.3333,1.0,4.7875,4.0943
0d1815382b08885d76c671ab600133adeyp5e,0.0,3895,235,16.5745,66.55,145.4012,0.0,27286.4393,17512.5968
98e6dd2906ef1f7c13284a309f6b160cb2ujz,0.0,252,138,1.8261,5849.85,240.4024,0.0,1122.071,522.9902
655a95d80489d145052254616787cb84fwqid,0.0,2,2,1.0,22751.0,86.5,0.0,0.0,0.0
d79919e5ba11f26bce5e70f0a4f859e3e4q9y,0.0,5013,81,61.8889,51.71,137.6406,0.0,18429.5213,565.2219
2f9a7b01fcce94499a59aebfac98fe1ezsk1y,0.0,50,15,3.3333,29331.69,415.88,0.0,139.0851,72.6156
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,0.0,7,5,1.4,36835.5,58.1429,0.0,6.5793,6.5793
dbbf9d9b1d7fa110208f77a681008077plqng,0.0,2,2,1.0,69633.0,27.0,26.0,0.0,0.0
c0b7161a67a0aae21788103c08eba7e9z8e8k,0.0,11,10,1.1,143411.0,1995.1818,1.0,15.1044,15.1044
7a9519ae09e328b09d18473f96ef075fzrs1v,0.0,4,3,1.3333,412445.67,58.5,5.0,1.7918,1.7918
12df4a9cf4eb203909e6763960b79238cb0yg,0.0,16,14,1.1429,16675.6,26.875,1.0,27.8993,26.1075
1df5be644b8963750305092eb8ec878ayba4x,0.0,1810,186,9.7312,811.67,83.7855,0.0,11246.1877,9542.9404
05c9fe8f8852ea069a93dfe39fc0571er9mdt,0.0,91,66,1.3788,16268.03,447.95599999999996,1.0,310.8802,270.8472
7639039411fbcc6cf1013b247b2622a72g0r9,0.0,4,3,1.3333,14285.0,27.25,8.0,1.0986,0.0
67fd1325fbe3cd75a110cc80b9df9708l0w52,0.0,234,67,3.4925,1106.63,174.0256,0.0,1021.8508,807.4526
9bd2d79f328a5afe815d5832e521aa9187q2j,0.0,5533,287,19.2787,265.49,1430.6699,0.0,32270.63,14659.6376
438e53670ffa2990cdef656700bb49bf684fz,0.0,27,15,1.8,9455.85,21.4815,0.0,61.2617,61.2617
b86050461e88566061c796dbccb1f7e5at242,0.0,2,2,1.0,6391.0,68.0,49.0,0.0,0.0
5c2e85ba72b9e9e16f77939fee7ffb5eivaqe,0.0,17,11,1.5455,15873.31,868.7647,5.0,29.9787,25.1912
0496c24a6a7f593f28bf7896350e946advl6i,0.0,17,14,1.2143,15454.31,1806.2941,0.0,25.8844,28.5924
9197b6590c6dceabd88ec93157fcc31fgb8a4,0.0,32,15,2.1333,46617.61,368.375,1.0,69.9444,0.0
4f57e657df5ee5d9207178b4b6858ddak9ouq,0.0,6,5,1.2,23281.8,386.6667,9.0,4.7875,2.9957
fa64fdb8ad70e86efbfc31179e93e99egd27l,0.0,40,16,2.5,5660.03,89.3,0.0,96.1813,62.3959
57c4421263d37c2cd2573cd7245a7a80h0mjf,0.0,219,99,2.2121,1183.9,227.1514,0.0,946.4316,569.6458
900284c412387e0bb2dc2aa5ce42dbb9th70g,0.0,2,1,2.0,16666.0,62.5,20.0,0.0,0.0
4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,0.0,19844,972,20.4156,74.02,729.638,0.0,152280.4341,2553.8563
a3d0a600cdb44f03d58f27b19247cd0d4az4k,0.0,3,3,1.0,321.0,50.3333,0.0,0.6931,0.6931
02cfc97e8fded77671e71e1951723d5fwz6a4,0.0,2,2,1.0,173025.0,55.0,5.0,0.0,0.0
87c5fcd8d9582701469f94bff3cc415dvq4ia,0.0,26,19,1.3684,9588.52,81.1538,0.0,57.3105,50.7312
486dc9de91d243625863313adc03aa6bv4s1e,0.0,253,71,3.5634,5819.96,484.2262,0.0,1126.06,804.0055
8bc48bc2cd0ee494e55470a7ab0814c12riuf,0.0,1,1,1.0,,20.0,20.0,0.0,0.0
30788b28de22d28938ecd7ed6795a8b022qm7,0.0,1,1,1.0,,30.0,30.0,0.0,0.0
bd85d0d7fbbfab49136c241bdbe119dbgkuna,0.0,5,5,1.0,344019.0,130.2,0.0,3.1781,3.1781
3c37de5e4321388ba706233d5ca4a0bfp7w67,0.0,1,1,1.0,,40.0,40.0,0.0,0.0
b7515e5f181a6d4884674897226cfe9cpd6d6,0.0,4,4,1.0,63616.67,41.0,0.0,1.7918,1.7918
c435ac9dcda855341e667d440c2ef7c6nd3mg,0.0,225,111,2.0269999999999997,1149.16,514.7366,0.0,957.6611,702.9817
baff2ce04381eb1bc4747d557bf52208vqmby,0.0,12,7,1.7143,19494.45,561.9167,0.0,15.7105,0.0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,0.0,1502,192,7.8229,172.6,189.5273,0.0,8981.4387,4244.1103
c6fcf1f7b824c864d492c4cd676cd702owsuv,0.0,42,21,2.0,6159.22,1613.5122,0.0,93.3539,93.96
fc870f3872dd5e36e4dfc4ccde28cc930tify,0.0,4,2,2.0,22959.0,96.25,3.0,1.7918,1.7918
e587d92842526255c86d3b0d425747ecib83l,0.0,3526,368,9.5815,416.65,696.0315,0.0,22711.5548,14706.7145
ba0ca6f98ed66bdd1c4e86db2ce4011fdk6ii,0.0,1471,174,8.454,176.07,204.0905,0.0,8737.2501,3987.8622
cd9a7b22d85c35845260cd61a4b65cb2meyel,0.0,5,3,1.6667,47854.5,79.2,17.0,2.4849,2.4849
7188dec1b560385b0826f78e7608fdfeai9fm,0.0,271,29,9.3448,5438.19,4266.6816,0.0,1090.042,0.0
aaa8650a6e0997e90e4b6a9fc2ddf555m5c1g,0.0,744,22,33.8182,1975.64,21.3427,0.0,4055.0155,3267.1921
9df0031595e4105e4530ceee1a08faf319vvb,0.0,136,51,2.6667,10860.63,161.6324,0.0,517.0893,419.1566
053cefb7e952bd81d7a6db267a121747te7lo,0.0,1,1,1.0,,536.0,536.0,0.0,0.0
24029e6b641077ab7b9a1fde11a42666pkz6z,0.0,298,67,4.4478,4939.92,500.4949,0.0,1201.2525,0.0
58c2b44923882a8252963e78886adaefh7hnm,0.0,1,1,1.0,,3.0,3.0,0.0,0.0
4e22432d4a059b14d1d6a68a1feaa953k8vrb,0.0,3,3,1.0,109271.0,202.0,19.0,0.6931,0.6931
36473d4c641c4c09c20c80e2ab35a36dwzp5d,0.0,6,5,1.2,34999.2,35.3333,0.0,4.7875,4.0943
25f1a9c0c83eefedfc2c1589e763c2a3is1qy,0.0,3,2,1.5,40594.5,1065.0,15.0,0.6931,0.6931
ca5d4f0a3ea342fdc45c3325e5311049e2uis,0.0,1,1,1.0,,3595.0,3595.0,0.0,0.0
68d0de6b2b019e4f93fe89ef3c9d3e21zajj9,0.0,68,16,4.25,3607.45,439.1324,0.0,93.3587,185.356
e0984156959c3e7cd05b7ec8ae239303inqlo,0.0,56,40,1.4,26376.53,658.1786,0.0,153.223,106.7403
83e8aa6cb15daa745c75ba3c29a2f646zjw33,0.0,427,133,3.2105,607.12,155.3279,0.0,2106.6564,1564.3457
70cc5da141baac4712163f5cd4bd4a50za0n9,0.0,250,111,2.2523,5883.36,10733.803999999998,1.0,985.4491,683.8425
233e09e861813cd087e8937f32a29bccs7b3l,0.0,7,6,1.1667,27605.17,9.2857,1.0,6.5793,6.5793
225716d7bdf8f90cb4a4b779c663cea5j9sqp,0.0,2,1,2.0,142330.0,43.0,38.0,0.0,0.0
71c2561141c55414618d67d1a8aebac1n0fjx,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
4579226b86f3ca5b5ea1597efabae4c42j4rw,0.0,4,4,1.0,421414.0,51.75,14.0,1.7918,1.7918
2b2ee7d0ebdf910833b5cb173c567881jt8sj,0.0,1,1,1.0,,33.0,33.0,0.0,0.0
4cd52ae88da3e30dbe01da5048151c98p4f0v,0.0,2341,31,75.5161,47.08,40.8261,0.0,0.0,0.0
59d96b423ea3ed56611686300b681f3defm4n,0.0,71,24,2.9583,3550.53,89.4507,0.0,225.4692,78.2833
0d9f78a6084bf15f42210bfeba95621255c89,0.0,6,6,1.0,264252.0,1087.1667,4.0,4.7875,4.7875
82ae4df0acf8237d7af1a790e3848645bp73e,0.0,9,5,1.8,20189.88,64.8889,1.0,10.6046,9.9115
92f8392be617527734a2f18482815af9ak8l3,0.0,1503,239,6.2887,172.16,111.435,0.0,9240.7642,4792.8978
fa9cfea85e90bec313e512e9eeab2e869tvx8,0.0,514,12,42.8333,335.54,7.4533,0.0,2692.3007,836.06
12c1b22ede3c23949bf130cc7bac6316ks7fj,0.0,48,23,2.0869999999999997,5290.91,221.5417,0.0,130.0411,94.0428
32dd072b16a69411ba3f67992ecc3e2144j5g,0.0,1,1,1.0,,122.0,122.0,0.0,0.0
21114d057c297080f0f882420d2436b5mmukc,0.0,1,1,1.0,,14.0,14.0,0.0,0.0
e4433ef42008dcff761f12b9ade6fd31krdwv,0.0,14,13,1.0769,112081.23,82.6429,5.0,22.5522,10.1558
74429c9ce8183e2b1b89600e6de4ceea5kn1t,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
461b089147eb78c582ca8a30fa7581a7mflo5,0.0,12,1,12.0,20719.73,2.25,0.0,15.7105,0.0
c34e1a988fb471e9eb8a5e84bb8ddf90k4hng,0.0,820,17,48.2353,315.66,25.5585,0.0,3372.9079,2927.3451
e10ae48cce1e198f7283064cc8a2f836iy0z6,0.0,45,31,1.4516,33213.89,2041.1818,11.0,122.1392,123.931
ca28bff4ab1f6e74bf08b92e16989e11vn2mf,0.0,77,19,4.0526,19210.84,117.02600000000001,0.0,254.8348,180.9423
17c59325ec223c94dcb301a7451c39871vxq3,0.0,3,2,1.5,597689.5,7.0,5.0,0.6931,0.6931
38d9e2e83f25229bd75bfcdc39d776baz5zu2,0.0,3814,216,17.6574,385.18,716.2589999999999,0.0,25239.1272,17183.1566
8a3f5e16e4e689897d872716efeeaa0904tyl,0.0,6,5,1.2,48796.8,13.1667,1.0,4.7875,4.7875
3de66f8a5453943040d42e1e73f11eebll8h9,0.0,0,0,,,,,0.0,0.0
6c0030ed696c4156b6ea3472374f6b54s4ih4,0.0,304,70,4.3429,4825.61,101.5395,0.0,1418.5909,1130.0164
50dd191676497345cc95d8b9f7284a7371z5s,0.0,1,1,1.0,,108.0,108.0,0.0,0.0
5097b3a4011380b5d9447e1a7a20b1a556yzj,0.0,4,4,1.0,1843.33,3.75,1.0,1.7918,0.0
e833712b1e29ffe74517e2dadcb4f2d1pt5t3,0.0,175,50,3.5,8027.94,183.52,0.0,636.1664,238.0123
ba194af5111cfcf1dd95eb36160c728ds4kcy,0.0,13,12,1.0833,15777.08,33.1538,0.0,19.9872,15.1997
82f1ba4809f4812629e9e53ea4c687d7begx4,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
c1d9c4c69367536d7b0ccac19527629f65025,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
48badabcce6015d257ff5809761486c8qgjul,0.0,2336,276,8.4638,110.93,312.6931,0.0,15104.0183,5794.4907
9ab00034c9b00521ce121adb5dd4aa15tlhc4,0.0,9,7,1.2857,164704.0,183.5556,1.0,10.6046,5.8171
2e463fe6bc1616f8392f82c138a6a436mbtjx,0.0,12,8,1.5,8824.64,22.6667,0.0,12.7148,12.0217
25f59f9da43b6806aaa125fa61974591sacso,0.0,5,4,1.25,290395.5,9.2,0.0,3.1781,2.4849
a961ba95d1685705953ace49a29424e2ld1ek,0.0,164,62,2.6452,8775.64,196.6829,0.0,668.6682,473.8814
45e4c7fe66077b5b7b338f19f476f9d85jlk0,0.0,5,1,5.0,311574.0,1.2,1.0,3.1781,2.4849
e76154d73bb7d7b86d9bd48d167d3c679z0va,0.0,4,3,1.3333,478802.33,12.0,0.0,1.7918,0.0
ac2d643e0c0d3bfe8e54e5a961c6cfdb5xn9v,0.0,66027,930,70.9968,22.25,778.4998,0.0,559156.0205,290997.3303
f781d7cab96d95bcea507cdd43b24255pw0dv,0.0,1183,113,10.469000000000001,1242.55,4298.3565,0.0,6068.8,4410.0448
c349d767ddda78ed58a3c5769e780598ar3ei,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
afb7618f9e3fd071d4ebedf396e1d45drta96,0.0,108,76,1.4211,13676.22,1902.9135,1.0,280.8283,245.7131
1680b6a12fdc8c64645c00ae8048f99c6uzoz,0.0,40,10,4.0,37055.72,462.6,2.0,104.1469,95.6217
5de403f3d49221bfa7116570a4d572d8m19sh,0.0,1,1,1.0,,2.0,2.0,0.0,0.0
ff181014a0d7bb534fb9a35f22e24fe72m1d5,0.0,553,46,12.0217,2658.93,1651.4487,0.0,2465.9922,449.9945
a945c65b19da56d0c7358d8858fe14e8ulfel,0.0,19820,421,47.0784,13.07,258.1439,0.0,131337.532,97859.1559
f725c5b4cece8353da7a636fcba0ecb5yxshd,0.0,282,77,3.6623,5225.28,314.0071,0.0,1151.4482,81.017
c4709885ecca7b90dea4beb5dabd68aegk2pz,0.0,7,2,3.5,267.67,5.1429,0.0,1.7918,1.7918
7291b7fba1b597d66bb8efd45fd0d354q71ka,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
f8e90361c36eb3f6fbd485748e731fb7w2ci4,0.0,87,40,2.175,16831.5,12087.2209,0.0,281.0912,175.9152
88ebdac47cc2623888e0bcdfb35b692ejrbvv,0.0,530,76,6.9737,2769.75,4032.7989,0.0,2788.9417,18.8073
1a05035da8ea9dead1030ccc993b5284n1on8,0.0,1,1,1.0,,46.0,46.0,0.0,0.0
2eb8a353db13e68388f544daa2e28359oenbs,0.0,763,179,4.2626,339.76,679.5402,0.0,3872.2387,3631.095
6c021878ba6173a04d55bc1cf5544ac1f3t02,0.0,642,36,17.8333,2274.73,279.7109,0.0,3196.3668,3137.9571
308a5541e1206e126ef80f18cc29b7017520l,0.0,1,1,1.0,,33.0,33.0,0.0,0.0
c8a99985c7bf230f475a8e9be6a17d7a08r3x,0.0,2,2,1.0,49235.0,6.5,2.0,0.0,0.0
88acd2e23ea6817d9d9fc28f38a8d1aftqssz,0.0,226,58,3.8966,6509.34,133.2222,0.0,970.2443,351.8236
722d1147768bdb5918584997e1f677e55g0nv,0.0,22,15,1.4667,10635.14,65.9091,0.0,45.3801,21.7506
0547dbd3ecb4a293913f138d60b586fdf4ane,0.0,294,33,8.9091,880.75,560.9075,0.0,1375.0499,11.3569
a37b105534ddcabb169f6ae3ec928d85slw6z,0.0,7,7,1.0,41153.17,1788.8571,0.0,6.5793,4.7875
cab7ecf98fd0489389a3a8d3961defb3k66og,0.0,3,3,1.0,69372.0,5.6667,1.0,0.6931,0.6931
7da6a36817cf2d8c3be218a32ab25550c8kg7,0.0,23,4,5.75,64408.77,29.3043,0.0,47.778,22.1744
b6e52f37365cfeae9204a9f408b8c3a4idcs7,1.0,241,10,24.1,892.9,189.834,0.0,494.8854,0.0
058a4e0ac0a20f504cc9c6aae2a896e6too9v,0.0,3,1,3.0,71918.5,0.6667,0.0,0.6931,0.0
c16a9bdd369ed3ec2891c46e64017560fbx69,0.0,2,2,1.0,1146261.0,199.5,61.0,0.0,0.0
a027780df5d0312919d41edfd4947f27odx7t,0.0,1260,192,6.5625,205.47,252.0127,0.0,7215.4558,4514.8594
459ea22b6b51936d0788de9f78a3547bf4jrw,0.0,26,4,6.5,5167.84,567.8846,1.0,58.0036,43.41
624ae2fe9394700eae7a35806e4bafaeq9cty,0.0,65,46,1.413,22381.83,133.9385,0.0,198.9944,108.4105
14e29ea004067aace14ee4543876a06365os8,0.0,8,4,2.0,203401.86,1.125,0.0,6.7334,3.7377
2cbc26f228e0556f268e0dc1bd9ac0a5lzdfh,0.0,1917,283,6.7739,766.5,703.3836,0.0,12106.7835,6185.6278
6cfd573a82acda92e8207745bca28aa7lqjcm,0.0,10,4,2.5,20588.56,340.9,0.0,12.8018,6.2226
6f6e3687f67272b103351641b678225abarzw,0.0,91,20,4.55,2819.21,340.6778,3.0,290.2534,247.4213
68546847f11f6415034b7e2263e8ece62p3ud,0.0,1,1,1.0,,78.0,78.0,0.0,0.0
d5b75c812d172da1ecb3164a1cfb7527688gb,0.0,9,4,2.25,23953.12,7.6667,1.0,10.6046,10.6046
8cab09b069755eca2b4e7fd6f6981d7d8n88o,0.0,3,3,1.0,24624.5,98.6667,60.0,0.6931,0.0
2e33b1ee8a9d4a5cc5f886ca455e8f86kxu5r,0.0,67,20,3.35,3919.86,32.6032,0.0,210.3542,133.3934
dc4efb7e05563288d1f2ac4ca65c6734017ql,0.0,7,6,1.1667,34440.17,115.0,1.0,6.5793,0.0
ee45b2475e453e69ce712388959fe4acspmvk,0.0,75,19,3.9474,19626.8,32.5467,0.0,246.8798,4.3041
ff92ea4abd33ed38601287f0e1d6726dmgx1f,0.0,395,11,35.9091,3704.31,385.7468,1.0,1854.0493,862.3607
46a28eaed47c29b4fd148a50cde44840u0bsn,1.0,29146,681,42.7988,8.89,617.9039,0.0,263661.8401,29647.3679
7b22c9a323baf4a7bc7a3761e4a30bfajixmt,0.0,54,45,1.2,27572.66,3327.9434,0.0,159.638,94.6761
e578807073c57556ce334044382a9b98iaz6o,0.0,1,1,1.0,,236.0,236.0,0.0,0.0
d810a7956e4d9fbc246d585ce84e8ea0750b2,0.0,5,3,1.6667,51121.5,153.0,1.0,3.1781,1.3863
